asin,price,sales_rank,brand,cat_lvl2,cat_leaf,popularity,rating_mean,last_train_time,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
B005CXFQU4,115.24,177543.0,Rev-A-Shelf,Kitchen & Dining,Cabinet Organizers,2.0,5.0,1357776000.0,0.09781164171170376,0.07486488881013553,0.66310800035439,0.6724550367679631,0.46562416939842294
B005D51BOQ,28.0,29454.0,Unknown,Storage & Organization,Storage Baskets,1.0,5.0,1373846400.0,0.3765836803402144,0.3731726765305219,0.33932843093824755,0.6724550367679631,0.6375033224063081
B005D62ZQS,208.99,4340.0,Margaritaville,Kitchen & Dining,Blenders,7.0,4.571428571428571,1345075200.0,0.03907149818375122,0.766811375919199,0.9450695490387171,0.22587933020288828,0.36741383892974216
B005D6E430,7.24,9443.0,Trudeau,Kitchen & Dining,Kitchen & Dining,1.0,5.0,1360454400.0,0.8780898378665721,0.6250996721892443,0.33932843093824755,0.6724550367679631,0.4955701249224772
B005D6FWBS,31.95,70067.0,Crock-Pot,Kitchen & Dining,Slow Cookers,1.0,5.0,1384041600.0,0.3321963320634358,0.20014175600248074,0.33932843093824755,0.6724550367679631,0.7545406219544609
B005D6FWCC,74.99,68150.0,Unknown,Kitchen & Dining,Slow Cookers,2.0,4.5,1367971200.0,0.1556658102241517,0.20350846106139808,0.66310800035439,0.1886240808009214,0.5804465314078143
B005D6FX5S,1.54,1783.0,KitchenAid,Kitchen & Dining,Cups,3.0,4.666666666666667,1384473600.0,0.9965446974395322,0.8830512979533978,0.7946309914060423,0.2566226632408966,0.7612297333215203
B005D6FXEY,12.99,11025.0,KitchenAid,Kitchen & Dining,Tool & Gadget Sets,1.0,5.0,1354579200.0,0.678834056879596,0.5931159741295295,0.33932843093824755,0.6724550367679631,0.42575529370071763
B005D6FY3Y,9.9,13719.0,KitchenAid,Kitchen & Dining,Tongs,0.0,5.0,970531200.0,0.7910870913440241,0.5470009745725171,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005D6FYC0,7.81,3803.0,KitchenAid,Kitchen & Dining,Peelers,3.0,5.0,1368489600.0,0.861167715070435,0.7886506600513865,0.7946309914060423,0.6724550367679631,0.5861167715070436
B005D6FYL6,11.99,15090.0,KitchenAid,Kitchen & Dining,Kitchen Utensils & Gadgets,1.0,5.0,1335916800.0,0.7119695224594667,0.5216177903783114,0.33932843093824755,0.6724550367679631,0.32971560202002304
B005D6FYMA,36.99,62749.0,Unknown,Kitchen & Dining,Can Openers,1.0,5.0,1320796800.0,0.29387791264286345,0.215912111278462,0.33932843093824755,0.6724550367679631,0.27177283600602464
B005D6G1WW,9.99,16366.0,KitchenAid,Kitchen & Dining,Spatulas,1.0,5.0,1373500800.0,0.7740763710463365,0.5009302737662797,0.33932843093824755,0.6724550367679631,0.6335164348365376
B005D6G2DA,6.81,11762.0,KitchenAid,Kitchen & Dining,Spatulas,2.0,5.0,1394064000.0,0.8983786657216266,0.5802250376539382,0.66310800035439,0.6724550367679631,0.9018339682820945
B005D6G3DE,15.79,27460.0,Unknown,Kitchen & Dining,Food Strainers,1.0,5.0,1360368000.0,0.5983875254717816,0.3872596792770444,0.33932843093824755,0.6724550367679631,0.49477274740852306
B005D6G3XY,14.49,4957.0,KitchenAid,Kitchen & Dining,Timers,0.0,5.0,970531200.0,0.6390094799326659,0.7470098343226721,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005D6G4K6,38.99,872.0,KitchenAid,Kitchen & Dining,Tool & Gadget Sets,1.0,4.0,1358467200.0,0.2823602374413041,0.9376273589084788,0.33932843093824755,0.06374590236555329,0.4754141933197484
B005D6G4L0,11.25,1662.0,KitchenAid,Kitchen & Dining,Colanders,3.0,4.666666666666667,1390694400.0,0.7348276778594844,0.8901390980774342,0.7946309914060423,0.2566226632408966,0.8596615575440772
B005D6G5FK,6.74,1221.0,KitchenAid,Kitchen & Dining,Spatulas,1.0,4.0,1366588800.0,0.9009922920173651,0.9147249047576859,0.33932843093824755,0.06374590236555329,0.5664481261628422
B005D6G5IC,11.07,44870.0,KitchenAid,Kitchen & Dining,Pizza Cutters,1.0,5.0,1354579200.0,0.7376627979090989,0.28430938247541415,0.33932843093824755,0.6724550367679631,0.42575529370071763
B005D6G5PU,22.37,67152.0,Unknown,Kitchen & Dining,Colanders,1.0,5.0,1326326400.0,0.4549038717108178,0.20510321608930626,0.33932843093824755,0.6724550367679631,0.29432090015061574
B005D6XXPK,10.71,9800.0,Sistema,Kitchen & Dining,Steamers,1.0,5.0,1392508800.0,0.7534331531850802,0.6175688845574554,0.33932843093824755,0.6724550367679631,0.8828298041995216
B005D6XZT4,11.29,47726.0,Sistema,Kitchen & Dining,Food Savers,3.0,5.0,1387152000.0,0.7340303003455302,0.27093115974129534,0.7946309914060423,0.6724550367679631,0.805439886595198
B005D6Y1OM,6.89,2260.0,Sistema,Kitchen & Dining,Food Savers,5.0,5.0,1391990400.0,0.8960308319305396,0.8593514662886507,0.9007707982634889,0.6724550367679631,0.877469655355719
B005D6Y2Z0,8.74,41519.0,Sistema,Kitchen & Dining,Food Savers,1.0,5.0,1342569600.0,0.8281208469921149,0.2998139452467441,0.33932843093824755,0.6724550367679631,0.35425710994949944
B005D78RPU,5.5,1161.0,Sipping Stones,Kitchen & Dining,Bar Sets,3.0,4.666666666666667,1392940800.0,0.9396651014441393,0.9185345973243555,0.7946309914060423,0.2566226632408966,0.889917604323558
B005D8KHFC,38.86,132252.0,Unknown,Bath,Shower Caddies,1.0,5.0,1378512000.0,0.28475236998316644,0.10339328430938244,0.33932843093824755,0.6724550367679631,0.689332860813325
B005DA0GII,20.0,1562.0,Polder,Kitchen & Dining,Kitchen & Dining,2.0,4.5,1369440000.0,0.4854257109949499,0.8947018694072827,0.66310800035439,0.1886240808009214,0.5965712766899973
B005DMFS2K,99.0,272570.0,Unknown,Vacuums & Floor Care,Upright Vacuums,2.0,5.0,1335571200.0,0.11655001328962522,0.04686807832019135,0.66310800035439,0.6724550367679631,0.32847523699831666
B005DN65WG,19.95,1492.0,Unknown,Bedding,Mattress Pads,2.0,5.0,1391472000.0,0.5050500575883761,0.8983786657216266,0.66310800035439,0.6724550367679631,0.8703818552316824
B005DNOZGO,39.99,13740.0,Bissell,Vacuums & Floor Care,Upright Vacuums,6.0,4.333333333333333,1353974400.0,0.2672986621777266,0.5465579870647648,0.9267298662177726,0.14197749623460618,0.42150261362629576
B005DNOZJ6,59.99,172161.0,Unknown,Vacuums & Floor Care,Steam Mops,4.0,4.75,1365897600.0,0.18835828829627,0.07796580136440157,0.8615221050766368,0.2939222113936387,0.5553734384690352
B005DSEWYE,42.44,45462.0,Fortessa,Kitchen & Dining,Flatware Sets,4.0,4.5,1327449600.0,0.25648976698857096,0.2816514574289005,0.8615221050766368,0.1886240808009214,0.29937095773899175
B005DSF7ES,26.95,98309.0,Unknown,Kitchen & Dining,Food Strainers,1.0,5.0,1348876800.0,0.3905820855851865,0.14485691503499598,0.33932843093824755,0.6724550367679631,0.3890316293080535
B005DSK72A,109.52,28165.0,Electrolux,Vacuums & Floor Care,Stick Vacuums & Electric Brooms,2.0,5.0,1367020800.0,0.1018871267830247,0.38132364667316376,0.66310800035439,0.6724550367679631,0.5713652874988925
B005DVCCJS,13.95,15535.0,Hookless,Artwork,Posters & Prints,1.0,5.0,1373500800.0,0.6557987064764774,0.5132453264817932,0.33932843093824755,0.6724550367679631,0.6335164348365376
B005DVCFEK,33.5,51332.0,Hookless,Bath,Shower Curtain Liners,1.0,4.0,1375142400.0,0.32183042438203247,0.25533799946841496,0.33932843093824755,0.06374590236555329,0.6512359351466289
B005DVEENA,29.15,20041.0,Hookless,Bath,"Shower Curtains, Hooks & Liners",0.0,5.0,970531200.0,0.36705944892354037,0.45556835297244613,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005DXPY7I,89.85,132521.0,Unknown,Kitchen & Dining,Cookware Sets,5.0,5.0,1323820800.0,0.12988393727296887,0.103304686807832,0.9007707982634889,0.6724550367679631,0.28076548241339594
B005DXV9Z4,99.0,47355.0,Farberware,Kitchen & Dining,Cookware Sets,4.0,4.5,1355961600.0,0.11655001328962522,0.2727031097723044,0.8615221050766368,0.1886240808009214,0.44272171524763004
B005DYJ1LM,49.98,12483.0,Calphalon,Kitchen & Dining,Coasters,2.0,5.0,1358294400.0,0.22348719766102598,0.5668468149198193,0.66310800035439,0.6724550367679631,0.47284486577478513
B005DYJM70,199.95,85288.0,Rachael Ray,Kitchen & Dining,Cookware Sets,2.0,4.0,1377475200.0,0.04261539824576943,0.1689554354567201,0.66310800035439,0.06374590236555329,0.6763090280854079
B005DYJU40,44.95,4374.0,Rachael Ray,Kitchen & Dining,Grill Pans,1.0,5.0,1389744000.0,0.24873748560290598,0.7655710108974927,0.33932843093824755,0.6724550367679631,0.846416231062284
B005E0EFCK,14.99,1917.0,Unknown,Kitchen & Dining,Tumblers,2.0,5.0,1384732800.0,0.6161956232834234,0.8768494728448658,0.66310800035439,0.6724550367679631,0.7649508283866395
B005E0PLPU,39.99,3442.0,Unknown,Kitchen & Dining,Tumblers,1.0,5.0,1360627200.0,0.2672986621777266,0.804465314078143,0.33932843093824755,0.6724550367679631,0.4968547886949588
B005E0Q9EM,11.99,23259.0,Unknown,Kitchen & Dining,Reusable Grocery Bags,2.0,4.5,1363651200.0,0.7119695224594667,0.42216709488792414,0.66310800035439,0.1886240808009214,0.525826171701958
B005E1CW9W,53.99,16661.0,GreenTech Environmental,"Heating, Cooling & Air Quality",Air Ionizers,1.0,4.0,1354838400.0,0.2093115974129529,0.49650039868875695,0.33932843093824755,0.06374590236555329,0.4282360237441304
B005E1PGRC,97.9,65731.0,Breville,Kitchen & Dining,Centrifugal Juicers,1.0,4.0,1381363200.0,0.11925223708691413,0.20838132364667317,0.33932843093824755,0.06374590236555329,0.7232657039071498
B005EAEIJ0,120.0,13330.0,simplehuman,Storage & Organization,Trash Cans,3.0,5.0,1370995200.0,0.09293877912642867,0.5525826171701957,0.7946309914060423,0.6724550367679631,0.6113670594489236
B005EAIXAU,2.55,2325.0,US Shelby CO,Kitchen & Dining,Can Openers,0.0,5.0,970531200.0,0.9912288473465048,0.8562948524851599,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005EGP7SK,85.91,3734.0,Sauder,Furniture,Nightstands,0.0,5.0,970531200.0,0.1345796048551431,0.7913528838486754,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005EKKRBS,8.95,114214.0,Joseph Joseph,Kitchen & Dining,Spatulas,0.0,5.0,970531200.0,0.8222734118897848,0.12288473465048289,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005EKKRLS,31.89,44309.0,Joseph Joseph,Kitchen & Dining,Steamers,1.0,5.0,1355097600.0,0.3326393195711881,0.28758749003278106,0.33932843093824755,0.6724550367679631,0.43226721006467617
B005EOEKW6,3.99,49259.0,niceEshop,Kitchen & Dining,Timers,1.0,4.0,1347148800.0,0.9766102595906796,0.26446354212811196,0.33932843093824755,0.06374590236555329,0.37999468414990695
B005EOTAO4,14.6,29648.0,Reston Lloyd,Kitchen & Dining,Food Savers,2.0,4.5,1393372800.0,0.636705944892354,0.3721095065119163,0.66310800035439,0.1886240808009214,0.8939487906441038
B005EPRF1I,62.03,13613.0,Unknown,Kitchen & Dining,Bread Machines,6.0,4.666666666666667,1394409600.0,0.18330823070789404,0.5484185345973244,0.9267298662177726,0.2566226632408966,0.9075485071320989
B005EQIST0,11.39,17992.0,Polder,Bath,Tissue Holders,1.0,5.0,1360627200.0,0.7322583503145211,0.4802870559050235,0.33932843093824755,0.6724550367679631,0.4968547886949588
B005EQIWGE,60.0,116474.0,Irobot,Vacuums & Floor Care,Attachments & Brushes,0.0,5.0,970531200.0,0.1866306370160361,0.12004961460086827,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005EWT5E6,28.45,352357.0,Stylemaster,Bedding,Bedspreads & Coverlets,2.0,5.0,1372723200.0,0.37365996278904934,0.033046868078320246,0.66310800035439,0.6724550367679631,0.6266501284663772
B005EXVUFC,349.95,78406.0,All-Clad,Kitchen & Dining,Casseroles,1.0,5.0,1382400000.0,0.014219898998848235,0.1806503056613803,0.33932843093824755,0.6724550367679631,0.7349162753610348
B005EZJSG8,8.69,14802.0,Nordic Ware,Kitchen & Dining,Cups,1.0,5.0,1386633600.0,0.8292726145122707,0.5266678479666873,0.33932843093824755,0.6724550367679631,0.7980862939665101
B005F0KQ54,20.49,3321.0,Unknown,Kitchen & Dining,Reusable Grocery Bags,1.0,5.0,1370995200.0,0.4797554708957208,0.8106671391866749,0.33932843093824755,0.6724550367679631,0.6113670594489236
B005F0NRZA,17.44,3390.0,Kids Konserve,Kitchen & Dining,Food Savers,1.0,4.0,1384732800.0,0.558828741029503,0.8071675378754319,0.33932843093824755,0.06374590236555329,0.7649508283866395
B005F1PT32,589.95,19242.0,Irobot,Vacuums & Floor Care,Robotic Vacuums,5.0,4.8,1378944000.0,0.0038096925666696313,0.4647824931336936,0.9007707982634889,0.31394524674404184,0.6946487109063525
B005F2H1G4,16.99,46974.0,Filtrete,Kitchen & Dining,Pitcher Water Filters,10.0,4.4,1319414400.0,0.566581022415168,0.27407637104633653,0.9718702932577301,0.15039425888189953,0.2651723221405156
B005F3XLL2,19.99,37566.0,Rachael Ray,Kitchen & Dining,Serving Trays,10.0,4.6,1381017600.0,0.4932665898821653,0.32258350314521134,0.9718702932577301,0.23088508904048904,0.7191459200850536
B005F4YP9I,35.28,1241.0,Hamilton Beach,Kitchen & Dining,Waffle Irons,1.0,5.0,1365292800.0,0.3050411978382209,0.9129086559759014,0.33932843093824755,0.6724550367679631,0.5480198458403474
B005F55EUQ,189.8,12219.0,STX INTERNATIONAL,Kitchen & Dining,Food Grinders & Mills,3.0,5.0,1375142400.0,0.047488260831044515,0.5721626650128466,0.7946309914060423,0.6724550367679631,0.6512359351466289
B005F5J71I,157.94,125207.0,Hoover,Vacuums & Floor Care,Handheld Vacuums,3.0,4.666666666666667,1357516800.0,0.0626384335961726,0.11065827943651985,0.7946309914060423,0.2566226632408966,0.461947373084079
B005FAGBWG,32.0,71968.0,Unknown,Storage & Organization,Storage Baskets,1.0,5.0,1369440000.0,0.3301585895277753,0.19518029591565522,0.33932843093824755,0.6724550367679631,0.5965712766899973
B005FCE72U,99.95,135492.0,Frieling,Kitchen & Dining,French Presses,2.0,5.0,1376784000.0,0.11243022946752901,0.10091255426596968,0.66310800035439,0.6724550367679631,0.6690883317090458
B005FCZMU6,147.95,13224.0,Brod &amp; Taylor,Kitchen & Dining,Bread Machines,3.0,5.0,1365811200.0,0.07309293877912648,0.554753255958182,0.7946309914060423,0.6724550367679631,0.5543545672012049
B005FJ01TG,49.99,22588.0,Rachael Ray,Kitchen & Dining,Bakers,3.0,4.666666666666667,1358985600.0,0.22127226012226453,0.4270399574731992,0.7946309914060423,0.2566226632408966,0.4809515371666519
B005FLPNXS,14.99,10935.0,Crucial Vacuum,Vacuums & Floor Care,Upright Filters,2.0,5.0,1366761600.0,0.6161956232834234,0.5951537166651901,0.66310800035439,0.6724550367679631,0.5683972711969523
B005FM2B5K,239.99,285893.0,Unknown,Vacuums & Floor Care,Carpet Cleaners,7.0,4.285714285714286,1339286400.0,0.03220519181359083,0.04385576326747587,0.9450695490387171,0.13484539735979445,0.34251794099406396
B005FN264A,29.99,64448.0,Unknown,Kitchen & Dining,Refrigerator Magnets,0.0,5.0,970531200.0,0.3494285461149995,0.21121644369628778,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005FP3U02,121.3,65062.0,Flash Furniture,Furniture,Chairs,2.0,5.0,1359158400.0,0.09214140161247453,0.21050766368388407,0.66310800035439,0.6724550367679631,0.4831664747054133
B005FPAF6Y,17.27,1037.0,Simulinen,Bath,Hand Towels,1.0,5.0,1357344000.0,0.5602905998050856,0.9261539824576946,0.33932843093824755,0.6724550367679631,0.45977673429609284
B005FPD606,11.5,29279.0,Taylor,Kitchen & Dining,Refrigerator Thermometers,1.0,4.0,1368662400.0,0.7290688402587047,0.3745902365553292,0.33932843093824755,0.06374590236555329,0.5886418003012315
B005FPD6VA,9.98,8408.0,Spice Ratchet,Kitchen & Dining,Trivets,1.0,5.0,1380844800.0,0.7810312749180472,0.6487109063524409,0.33932843093824755,0.6724550367679631,0.7174182688048197
B005FQ24G2,599.99,29822.0,KRUPS,Kitchen & Dining,Super-Automatic Espresso Machines,1.0,5.0,1319155200.0,0.0026579250465137427,0.37104633649331087,0.33932843093824755,0.6724550367679631,0.26424204837423587
B005FQ24NU,130.0,12066.0,KRUPS,Kitchen & Dining,Espresso Machines,3.0,4.666666666666667,1353110400.0,0.08257287144502523,0.5744662000531585,0.7946309914060423,0.2566226632408966,0.4140161247452822
B005FQ254S,78.79,8228.0,KRUPS,Kitchen & Dining,Coffeemaker Pots,5.0,4.2,1355875200.0,0.1505271551342252,0.6534065739346151,0.9007707982634889,0.12948524851599186,0.44130415522282274
B005FQ26QU,26.76,57012.0,KitchenAid,Kitchen & Dining,Spatulas,1.0,5.0,1394064000.0,0.39217684061309466,0.23372020909010371,0.33932843093824755,0.6724550367679631,0.9018339682820945
B005FQ28B8,12.99,5084.0,Unknown,Kitchen & Dining,Pizza Cutters,0.0,5.0,970531200.0,0.678834056879596,0.7427128554974749,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005FQ29F8,8.29,2845.0,KitchenAid,Kitchen & Dining,Tool & Gadget Sets,1.0,5.0,1364342400.0,0.8380880659165412,0.8313989545494818,0.33932843093824755,0.6724550367679631,0.5326481793213431
B005FQ29TY,7.19,45769.0,KitchenAid,Kitchen & Dining,Whisks,1.0,4.0,1366156800.0,0.8797288916452556,0.2804996899087445,0.33932843093824755,0.06374590236555329,0.5597147160450076
B005FQ2AOI,9.99,10083.0,Unknown,Kitchen & Dining,Spatulas,0.0,5.0,970531200.0,0.7740763710463365,0.6112341631965978,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005FQ2APC,14.7,80274.0,KitchenAid,Kitchen & Dining,Mincers,1.0,4.0,1398729600.0,0.6353769823690971,0.17684061309471077,0.33932843093824755,0.06374590236555329,0.9520687516612032
B005FQMALQ,408.65,43648.0,Dyson,Vacuums & Floor Care,Upright Vacuums,4.0,4.75,1373241600.0,0.009657127668999732,0.2905555063347214,0.8615221050766368,0.2939222113936387,0.630681314786923
B005FRHAGA,18.95,11930.0,Unknown,Kitchen & Dining,Coasters,1.0,5.0,1346976000.0,0.529901656773279,0.5764153450872685,0.33932843093824755,0.6724550367679631,0.378444227872774
B005FRHAJW,31.2,14521.0,Unknown,Kitchen & Dining,Coasters,1.0,4.0,1369872000.0,0.33667050589173386,0.5316736068042881,0.33932843093824755,0.06374590236555329,0.6002923717551165
B005FSJ5Q2,49.99,24695.0,Crock-Pot,Kitchen & Dining,Slow Cookers,1.0,5.0,1383004800.0,0.22127226012226453,0.41002923717551165,0.33932843093824755,0.6724550367679631,0.7409852042172411
B005FVPP04,12.95,185.0,Victorio,Kitchen & Dining,Cookware Accessories,3.0,5.0,1391644800.0,0.6868964295206875,0.9842296447240187,0.7946309914060423,0.6724550367679631,0.8738371577921502
B005FW1WQE,12.99,443718.0,Honey-Can-Do,Storage & Organization,Standard Hangers,1.0,5.0,1390867200.0,0.678834056879596,0.025161690440329565,0.33932843093824755,0.6724550367679631,0.8619207938336139
B005FW9P0Y,48.05,622443.0,Ambia,"Heating, Cooling & Air Quality",Space Heaters & Accessories,4.0,4.25,1326326400.0,0.23620093913351647,0.014529990254274816,0.8615221050766368,0.13214317356250554,0.29432090015061574
B005FWAT5Y,95.99,63125.0,Oster,Kitchen & Dining,Electric Pressure Cookers,5.0,4.2,1365724800.0,0.12049260210862056,0.21467174625675556,0.9007707982634889,0.12948524851599186,0.5533799946841499
B005FWQVTM,15.95,64823.0,Talisman Designs,Kitchen & Dining,Salad Serving Sets,1.0,5.0,1366329600.0,0.5945778329051121,0.2107734561885355,0.33932843093824755,0.6724550367679631,0.5630814211039249
B005FYF3OY,32.22,345.0,Presto,Kitchen & Dining,Electric Griddles,4.0,5.0,1388361600.0,0.32869673075219275,0.9717816957561797,0.8615221050766368,0.6724550367679631,0.8239567644192434
B005FYF4F2,54.0,3166.0,Presto,Kitchen & Dining,Pressure Cookers,1.0,5.0,1321401600.0,0.20886860990520062,0.8185523168246656,0.33932843093824755,0.6724550367679631,0.27358908478780897
B005FYF7XQ,44.0,919.0,Presto,Kitchen & Dining,Deep Fryers,0.0,5.0,970531200.0,0.25148400815097016,0.9346150438557632,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005G05JJ6,137.0,86452.0,Kuvings,Kitchen & Dining,Centrifugal Juicers,1.0,4.0,1355961600.0,0.07925046513688316,0.16691769292105962,0.33932843093824755,0.06374590236555329,0.44272171524763004
B005G20HUA,12.95,75013.0,Farberware,Kitchen & Dining,Shears,1.0,5.0,1361318400.0,0.6868964295206875,0.1872065207761141,0.33932843093824755,0.6724550367679631,0.5029680163019403
B005G20I22,8.57,13933.0,Farberware,Kitchen & Dining,Bread Knives,1.0,5.0,1378080000.0,0.8320634358111101,0.543102684504297,0.33932843093824755,0.6724550367679631,0.6836626207140959
B005G20I2W,7.67,8793.0,Farberware,Kitchen & Dining,Santoku Knives,1.0,5.0,1378080000.0,0.8647116151324532,0.639230973686542,0.33932843093824755,0.6724550367679631,0.6836626207140959
B005G2PVOC,40.0,3385.0,Grind Gourmet,Kitchen & Dining,Salt & Pepper Mill Sets,1.0,4.0,1337558400.0,0.2628687871002038,0.8073890316293081,0.33932843093824755,0.06374590236555329,0.33613892088243114
B005G2QJSO,7.94,73727.0,Talisman Designs,Kitchen & Dining,Trivets,2.0,5.0,1369699200.0,0.8571365287498892,0.19057322583503145,0.66310800035439,0.6724550367679631,0.5986533179764331
B005G4GVY4,49.97,25941.0,Unknown,Kitchen & Dining,Bakers,9.0,4.777777777777778,1358035200.0,0.22370869141490213,0.3989545494817046,0.965446974395322,0.30628156285992736,0.4678834056879596
